range,cost,capacity,config
3.016273022,4329.277344,49,"*aMM0+++++++*bNM4+++*cMN4+++*dLM4+++*eML4+++*fOM2+++*gMO1+++*hKM2+++*iMK1+++*jPM2*kMP1*lJM2*mMJ1^ab^ac^ad^ae^bf^cg^dh^ei^fj^gk^hl^im,49,3"
2.763399363,4329.277344,53,"*aMM0+++++++*bNM4+++*cMN4+++*dLM4+++*eML4+++*fOM2+++*gMO1+++*hKM2+++*iMK1+++*jPM2*kMP1*lJM2*mMJ1^ab^ac^ad^ae^bf^cg^dh^ei^fj^gk^hl^im,53,3"
2.698982716,4329.277344,54,"*aMM0+++++++*bNM4+++*cMN4+++*dLM4+++*eML4+++*fOM2+++*gMO1+++*hKM2+++*iMK1+++*jPM2*kMP1*lJM2*mMJ1^ab^ac^ad^ae^bf^cg^dh^ei^fj^gk^hl^im,54,3"
2.425021172,4329.277344,58,"*aMM0+++++++*bNM4+++*cMN4+++*dLM4+++*eML4+++*fOM2+++*gMO1+++*hKM2+++*iMK1+++*jPM2*kMP1*lJM2*mMJ1^ab^ac^ad^ae^bf^cg^dh^ei^fj^gk^hl^im,58,3"
1.865477681,4436.027344,68,"*aMM0+++++++*bNM4+++*cMN4+++*dLM4+++*eML4+++*fOM2+++*gMO1+++*hKM2+++*iMK1+++*jPM2+*kMP1+*lJM2+*mMJ1+^ab^ac^ad^ae^bf^cg^dh^ei^fj^gk^hl^im,68,3"
4.306868076,4790.967773,50,"*aMM0++++++++*bNM1*cMN1*dLM2*eML1*fMO1+++*gOM2+++*hKM2+++*iMK1+++*jNL3*kLN3^ab^ac^ad^ae^cf^bg^dh^ei^ej^jb^dk^ck,50,3"
4.859848022,4656.842773,45,"*aMM0++++++++*bNM1++*cMN1++*dLM2++*eML2++*fLL1+++*gNN2+++*hNL3*iLN3^ab^ac^ad^ae^df^bg^ef^cg^eh^hb^di^ic,45,3"
4.840922356,4656.842773,46,"*aMM0++++++++*bNM1++*cMN1++*dLM2++*eML2++*fLL1+++*gNN2+++*hNL3*iLN3^ab^ac^ad^ae^df^bg^ef^cg^eh^hb^di^ic,46,3"
4.79199791,4656.842773,48,"*aMM0++++++++*bNM1++*cMN1++*dLM2++*eML2++*fLL1+++*gNN2+++*hNL3*iLN3^ab^ac^ad^ae^df^bg^ef^cg^eh^hb^di^ic,48,3"
4.942300797,4767.967773,46,"*aMM0++++++++*bNM1+++*cMN1+++*dLM2+++*eML2+++*fLL1++*gNN2++*hNL3*iLN3^ab^ac^ad^ae^df^bg^ef^cg^eh^di^di,46,3"
4.12882328,4767.967773,54,"*aMM0++++++++*bNM1+++*cMN1+++*dLM2+++*eML2+++*fLL1++*gNN2++*hNL3*iLN3^ab^ac^ad^ae^df^bg^ef^cg^eh^hb^di^ic,54,3"
4.131147385,4777.105957,54,"*aMM0++++++++*bNM1+++*cMN1+++*dLM2+++*eML2+++*fLL1++*gNN2++*hNL3+*iLN3+^ab^ac^ad^ae^df^bg^ef^cg^eh^hb^di^ic,54,3"
4.957295895,4786.585449,46,"*aMM0++++++++*bNM1+++*cMN1+++*dLM2+++*eML2+++*fLL1++*gNN2++*hNL3++*iLN3++^ab^ac^ad^ae^df^bg^eh^di^cf^dh^ei,46,3"
3.402307272,4888.230957,61,"*aMM0++++++++*bNM1+++*cMN1+++*dLM2+++*eML2+++*fLL1+++*gNN2+++*hNL3+*iLN3+^ab^ac^ad^ae^df^bg^ef^cg^eh^hb^di^ic,61,3"
4.743703365,4897.710449,51,"*aMM0++++++++*bNM1+++*cMN1+++*dLM2+++*eML2+++*fLL1+++*gNN2+++*hNL3++*iLN3++^ab^ac^ad^ae^df^bg^ef^cg^eh^hb^di^ic,51,3"
2.164735794,4897.710449,68,"*aMM0++++++++*bNM1+++*cMN1+++*dLM2+++*eML2+++*fLL1+++*gNN2+++*hNL3++*iLN3++^ab^ac^ad^ae^df^bg^ef^cg^eh^hb^di^ic,68,3"
1.60364759,5156.266113,99,"*aMM0++++++++*bNM1+++*cMN1+++*dLM2+++*eML2+++*fLL2+*gNN2+*hNL1+*iLN1+*jKM1+*kMO2+*lOM1+*mMK2+^ab^ac^ad^ae^df^cg^eh^di^dj^ck^bl^em^ef^bg^bh^ci,99,3"
1.88248682,5426.641602,86,"*aMM0++++++++*bNM1+++*cMN1+++*dLM2+++*eML2+++*fLL2+++*gNN2+++*hNL1++*iLN1++*jKM1+*kMO2+*lOM1+*mMK2+^ab^ac^ad^ae^df^cg^eh^di^dj^ck^bl^em^ef^bg^bh^ci,86,3"
3.722709656,4318.766113,46,"*aMM0++++++++*bNM1+++*cMN1+++*dLM2+++*eML2+++^ab^ac^ad^ae,46,3"
1.886465549,4786.585449,66,"*aMM0++++++++*bNM1+++*cMN2+++*dLM1+++*eML2+++*fLL1++*gNN2++*hNL3++*iLN3++^ab^ac^ad^ae^df^bg^eh^di^cf^eg^hb^di,66,3"
4.719168663,4888.230957,51,"*aMM0++++++++*bNM1+++*cMN2+++*dLM1+++*eML2+++*fLL1+++*gNN2+++*hNL3+*iLN3+^ab^ac^ad^ae^df^bg^ef^cg^eh^hb^di^ic,51,3"
4.547968388,4897.710449,52,"*aMM0++++++++*bNM1+++*cMN2+++*dLM1+++*eML2+++*fLL1+++*gNN2+++*hNL3++*iLN3++^ab^ac^ad^ae^df^bg^ef^cg^eh^hb^di^ic,52,3"
1.90535152,4897.710449,71,"*aMM0++++++++*bNM1+++*cMN2+++*dLM1+++*eML2+++*fLL1+++*gNN2+++*hNL3++*iLN3++^ab^ac^ad^ae^df^bg^ef^cg^eh^hb^di^ic,71,3"
3.621498108,4897.710449,58,"*aMM0++++++++*bNM1+++*cMN2+++*dLM1+++*eML2+++*fLL1+++*gNN2+++*hNL3++*iLN3++^ab^ac^ad^ae^df^bg^eh^di^cf^eg^hb^ci,58,3"
1.970379829,5426.641602,85,"*aMM0++++++++*bNM1+++*cMN2+++*dLM1+++*eML2+++*fLL2+++*gNN2+++*hNL1++*iLN1++*jKM1+*kMO2+*lOM1+*mMK2+^ab^ac^ad^ae^df^cg^eh^di^dj^ck^bl^em^ef^bg^bh^ci,85,3"
1.793194413,5537.766602,90,"*aMM0++++++++*bNM1+++*cMN2+++*dLM1+++*eML2+++*fLL2+++*gNN2+++*hNL1+++*iLN1+++*jKM1+*kMO2+*lOM1+*mMK2+^ab^ac^ad^ae^df^cg^eh^di^dj^ck^bl^em^ef^bg^bh^ci,90,3"
17.08045959,8678.969727,76,"*aMM0++++++++*bNM1+++*cMN2+++*dLM1+++*eML2+++*fLN0++*gNL0++*hOM1+++*iMO2+++*jMK2+++*kKM1+++^ab^ac^ad^ae^df^fc^eg^gb^bh^ci^ej^dk,76,3"
1.696230054,5156.266113,92,"*aMM0++++++++*bNM1+++*cMN2+++*dLM2+++*eML1+++*fLL2+*gNN2+*hNL1+*iLN1+*jKM1+*kMO2+*lOM1+*mMK2+^ab^ac^ad^ae^df^cg^eh^di^dj^ck^bl^em^ef^gb^bh^ci,92,3"
1.633381128,5156.266113,96,"*aMM0++++++++*bNM1+++*cMN2+++*dLM2+++*eML1+++*fLL2+*gNN2+*hNL1+*iLN1+*jKM1+*kMO2+*lOM2+*mMK1+^ab^ac^ad^ae^df^cg^eh^di^dj^ck^bl^em^ef^bg^bh^ci,96,3"
1.614032388,5235.891113,99,"*aMM0++++++++*bNM1+++*cMN2+++*dLM2+++*eML1+++*fLL2+*gNN2+*hNL1++*iLN1++*jKM1+*kMO2+*lOM1+*mMK2+^ab^ac^ad^ae^df^cg^eh^di^dj^ck^bl^em^ef^bg^bh^ci,99,3"
17.16647339,8678.969727,75,"*aMM0++++++++*bNM1+++*cMN2+++*dLM2+++*eML1+++*fLN0++*gNL0++*hOM1+++*iMO2+++*jMK2+++*kKM1+++^ab^ac^ad^ae^df^fc^eg^gb^bh^ci^ej^dk,75,3"
15.65761185,8678.969727,82,"*aMM0++++++++*bNM1+++*cMN2+++*dLM2+++*eML1+++*fLN0++*gNL0++*hOM1+++*iMO2+++*jMK2+++*kKM1+++^ab^ac^ad^ae^df^fc^eg^gb^bh^ci^ej^dk,82,3"
22.70603371,9105.735352,62,"*aMM0++++++++*bNM1+++*cMN2+++*dLM2+++*eML1+++*fLN0+++*gNL0+++*hOM1+++*iMO2+++*jMK2+++*kKM1+++^ab^ac^ad^ae^df^fc^eg^gb^bh^ci^ej^dk,62,3"
20.53967857,9105.735352,70,"*aMM0++++++++*bNM1+++*cMN2+++*dLM2+++*eML1+++*fLN0+++*gNL0+++*hOM1+++*iMO2+++*jMK2+++*kKM1+++^ab^ac^ad^ae^df^fc^eg^gb^bh^ci^ej^dk,70,3"
3.493492126,4879.092773,60,"*aMM0++++++++*bNM1+++*cMN2+++*dLM2+++*eML1+++*fLN3*gNL3*hLL1+++*iNN2+++^ab^ac^ad^ae^cf^bg^dh^ci,60,3"
4.138609409,4767.967773,53,"*aMM0++++++++*bNM1+++*cMN2+++*dLM2+++*eML1+++*fLN3*gNL3*hLL2++*iNN1++^ab^ac^ad^ae^cf^bg^dh^ci^bi^df^eg^eh,53,3"
4.18560648,4767.967773,52,"*aMM0++++++++*bNM1+++*cMN2+++*dLM2+++*eML1+++*fLN3*gNL3*hLL2++*iNN1++^ab^ac^ad^ae^cf^bg^dh^ci^bi^df^eh^ei,52,3"
4.216397762,4767.967773,51,"*aMM0++++++++*bNM1+++*cMN2+++*dLM2+++*eML1+++*fLN3*gNL3*hLL2++*iNN1++^ab^ac^ad^ae^cf^bg^dh^ci^bi^fd^eg^eh^ic,51,3"
4.293923855,4767.967773,50,"*aMM0++++++++*bNM1+++*cMN2+++*dLM2+++*eML1+++*fLN3*gNL3*hLL2++*iNN1++^ab^ac^ad^ae^cf^bg^dh^ci^bi^fd^eg^ic,50,3"
4.317436695,4879.092773,53,"*aMM0++++++++*bNM1+++*cMN2+++*dLM2+++*eML1+++*fLN3*gNL3*hLL2+++*iNN1+++^ab^ac^ad^ae^cf^bg^dh^ci^bi^df^eg^eh,53,3"
4.707454681,4879.092773,51,"*aMM0++++++++*bNM1+++*cMN2+++*dLM2+++*eML1+++*fLN3*gNL3*hLL2+++*iNN1+++^ab^ac^ad^ae^cf^bg^dh^ci^bi^df^eg^eh^ic,51,3"
1.86541307,4879.092773,72,"*aMM0++++++++*bNM1+++*cMN2+++*dLM2+++*eML1+++*fLN3*gNL3*hLL2+++*iNN1+++^ab^ac^ad^ae^cf^bg^dh^ci^bi^df^eh^ei,72,3"
3.839042187,4879.092773,56,"*aMM0++++++++*bNM1+++*cMN2+++*dLM2+++*eML1+++*fLN3*gNL3*hLL2+++*iNN1+++^ab^ac^ad^ae^cf^bg^dh^ci^bi^fd^dg^eg,56,3"
3.970465422,4879.092773,55,"*aMM0++++++++*bNM1+++*cMN2+++*dLM2+++*eML1+++*fLN3*gNL3*hLL2+++*iNN1+++^ab^ac^ad^ae^cf^bg^dh^ci^bi^fd^eg^eh,55,3"
2.034104347,4870.289551,70,"*aMM0++++++++*bNM1+++*cMN2+++*dLM2+++*eML1+++*fLN3-*gNL3-*hLL2+++*iNN1+++^ab^ac^ad^ae^cf^bg^dh^ci^bi^fd^eg^ge,70,3"
3.386523962,4879.092773,61,"*aMM0++++++++*bNM1+++*cMN2+++*dLM2+++*eML1+++*fLN3*gNL3*hLL2+++*iNN1+++^ab^ac^ad^ae^cf^bg^dh^ci^bi^fd^eg^gh^ic,61,3"
1.631102681,4879.092773,75,"*aMM0++++++++*bNM1+++*cMN2+++*dLM2+++*eML1+++*fLN3*gNL3*hLL2+++*iNN1+++^ab^ac^ad^ae^cf^bg^dh^ci^bi^fd^eg^ic,75,3"
3.193354845,4879.092773,63,"*aMM0++++++++*bNM1+++*cMN2+++*dLM2+++*eML1+++*fLN3*gNL3*hLL2+++*iNN1+++^ab^ac^ad^ae^cf^bg^dh^ci^ei^fd^eg^eh,63,3"
4.295394421,4777.105957,50,"*aMM0++++++++*bNM1+++*cMN2+++*dLM2+++*eML1+++*fLN3+*gNL3+*hLL2++*iNN1++^ab^ac^ad^ae^cf^bg^dh^ci^bi^fd^eg^ci,50,3"
4.296124935,4786.585449,50,"*aMM0++++++++*bNM1+++*cMN2+++*dLM2+++*eML1+++*fLN3++*gNL3++*hLL2++*iNN1++^ab^ac^ad^ae^cf^bg^dh^ci^bi^fd^eg^eh,50,3"
4.551348209,4907.537109,52,"*aMM0++++++++*bNM1+++*cMN2+++*dLM2+++*eML1+++*fLN3+++*gNL3+++*hLL2+++*iNN1+++^ab^ac^ad^ae^cf^bg^dh^ci^bi^fd^eg^ei,52,3"
3.632378817,4907.537109,58,"*aMM0++++++++*bNM1+++*cMN2+++*dLM2+++*eML1+++*fLN3+++*gNL3+++*hLL2+++*iNN1+++^ab^ac^ad^ae^cf^bg^dh^ci^bi^fd^eg^ge^bi,58,3"
3.975622177,4917.717285,55,"*aMM0++++++++*bNM1+++*cMN2+++*dLM2+++*eML1+++*fLN3++++*gNL3++++*hLL2+++*iNN1+++^ab^ac^ad^ae^cf^bg^dh^ci^bi^fd^eg^ic5,55,3"
4.469594002,4800.105957,50,"*aMM0++++++++*bNM2*cMN1*dLM2*eML1*fMO1+++*gOM2+++*hKM2+++*iMK1+++*jNL3+*kLN3+^ab^ac^ad^ae^cf^bg^dh^ei^ej^dk^jb^kc,50,3"
4.323214531,4829.592285,51,"*aMM0++++++++*bNM2*cMN1*dLM2*eML1*fMO1+++*gOM2+++*hKM2+++*iMK1+++*jNL3++++*kLN3++++^ab^ac^ad^ae^cf^bg^dh^ei^ej^dk^hb^ic,51,3"
3.89426589,4906.855957,56,"*aMM0++++++++*bNM2+*cMN1+*dLM2+*eML1+*fMO1+++*gOM2+++*hKM2+++*iMK1+++*jNL3+*kLN3+^ab^ac^ad^ae^cf^bg^dh^ei^ej^jb^dk^kc,56,3"
3.729855537,4957.788574,58,"*aMM0++++++++*bNM2+*cMN1+*dLM2+*eML1+*fMO1+++*gOM2+++*hKM2+++*iMK1+++*jNL3++++++*kLN3++++++^ab^ac^ad^ae^cf^bg^dh^ei^ej^jb^dk^kc,58,3"
4.268751621,4806.592285,53,"*aMM0++++++++*bNM2++*cMN1+++*dLM2++*eML1+++*fLN3++++*gNL3++++*hLL2+++*iNN1+++^ab^ac^ad^ae^cf^bg^dh^ci^bi^df^eg^eh,53,3"
5.215017796,4879.092773,47,"*aMM0++++++++*bNM2+++*cMN1+++*dLM1+++*eML2+++*fLL1+++*gNN2+++*hNL3*iLN3^ab^ac^ad^ae^df^bg^ef^cg^eh^hb^di^ic,47,3"
3.711779118,4888.230957,57,"*aMM0++++++++*bNM2+++*cMN1+++*dLM1+++*eML2+++*fLL1+++*gNN2+++*hNL3+*iLN3+^ab^ac^ad^ae^df^bg^ef^cg^eh^hb^di^ic,57,3"
2.043149233,5156.266113,75,"*aMM0++++++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLL2+*gNN2+*hNL1+*iLN1+*jKM1+*kMO2+*lOM1+*mMK2+^ab^ac^ad^ae^df^cg^eh^di^dj^ck^bl^em^ef^bg^bh^ci,75,3"
1.623171568,5156.266113,97,"*aMM0++++++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLL2+*gNN2+*hNL1+*iLN1+*jKM1+*kMO2+*lOM1+*mMK2+^ab^ac^ad^ae^df^cg^eh^di^dj^ck^bl^em^ef^bg^bh^ci,97,3"
1.854222536,5537.766602,89,"*aMM0++++++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLL2+++*gNN2+++*hNL1+++*iLN1+++*jKM1+*kMO2+*lOM2+*mMK1+^ab^ac^ad^ae^df^cg^eh^di^dj^ck^bl^em^ef^bg^bh^ci,89,3"
17.34303665,8678.969727,74,"*aMM0++++++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0++*gNL0++*hOM1+++*iMO2+++*jMK2+++*kKM1+++^ab^ac^ad^ae^df^fc^eg^gb^bh^ci^ej^dk,74,3"
15.31027699,8678.969727,84,"*aMM0++++++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0++*gNL0++*hOM1+++*iMO2+++*jMK2+++*kKM1+++^ab^ac^ad^ae^df^fc^eg^gb^bh^ci^ej^dk5,84,3"
32.13101196,9253.610352,32,"*aMM0++++++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0+++*gNL0+++*hOM1++++*iMO2++++*jMK1+++*kKM2+++^ab^ac^ad^ae^df^fc^eg^gb^bh^ci^ej^dk,32,3"
3.295801163,4879.092773,62,"*aMM0++++++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN3*gNL3*hLL1+++*iNN2+++^ab^ac^ad^ae^cf^bg^dh^ci^bi^df^eh^ie,62,3"
2.040308237,4879.092773,70,"*aMM0++++++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN3*gNL3*hLL1+++*iNN2+++^ab^ac^ad^ae^cf^bg^dh^ci^bi^fd^eg^eh,70,3"
3.61780262,4767.967773,55,"*aMM0++++++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN3*gNL3*hLL2++*iNN1++^ab^ac^ad^ae^cf^bg^dh^ci^bi^df^eg^eh,55,3"
3.479207516,4759.164063,55,"*aMM0++++++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN3-*gNL3-*hLL2++*iNN1++^ab^ac^ad^ae^cf^bg^dh^ci^bi^df^eg^eh,55,3"
4.291101456,4870.289551,53,"*aMM0++++++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN3-*gNL3-*hLL2+++*iNN1+++^ab^ac^ad^ae^cf^bg^dh^ci^bi^df^eg^eh,53,3"
4.891388416,4879.092773,50,"*aMM0++++++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN3*gNL3*hLL2+++*iNN1+++^ab^ac^ad^ae^cf^bg^dh^ci^bi^fd^eg^eh,50,3"
3.695703268,4879.092773,57,"*aMM0++++++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN3*gNL3*hLL2+++*iNN1+++^ab^ac^ad^ae^cf^bg^dh^ci^bi^fd^eg^gi,57,3"
3.581256628,4879.092773,58,"*aMM0++++++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN3*gNL3*hLL2+++*iNN1+++^ab^ac^ad^ae^cf^bg^dh^ci^bi^fd^eg^gi,58,3"
3.667145491,4777.105957,55,"*aMM0++++++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN3+*gNL3+*hLL2++*iNN1++^ab^ac^ad^ae^cf^bg^dh^ci^bi^fd^eg^hc,55,3"
4.949546814,4777.105957,46,"*aMM0++++++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN3+*gNL3+*hLL2++*iNN1++^ab^ac^ad^ae^cf^bg^dh^ci^bi^fd^eg8^eh,46,3"
4.898477554,4888.230957,50,"*aMM0++++++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN3+*gNL3+*hLL2+++*iNN1+++^ab^ac^ad^ae^cf^bg^dh^ci^bi^df^eg^eh,50,3"
3.715934753,4786.585449,55,"*aMM0++++++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN3++*gNL3++*hLL2++*iNN1++^ab^ac^ad^ae^cf^bg^dh^ci^ei^bf^dg^ic,55,3"
4.341482639,4897.710449,53,"*aMM0++++++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN3++*gNL3++*hLL2+++*iNN1+++^ab^ac^ad^ae^cf^bg^dh^ci^bi^fd^eg^eh,53,3"
4.914898872,4716.787109,45,"*aMM0++++++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN3+++*gNL3+++*hLL2+*iNN1+^ab^ac^ad^ae^cf^bg^dh^ci^bi^fd^eg^ei,45,3"
3.718260527,4796.412109,55,"*aMM0++++++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN3+++*gNL3+++*hLL2++*iNN1++^ab^ac^ad^ae^cf^bg^dh^ci^bi^fd^eg^eh,55,3"
3.754613876,4806.592285,55,"*aMM0++++++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN3++++*gNL3++++*hLL2++*iNN1++^ab^ac^ad^ae^cf^bg^dh^ci^bi^df^eg^eh,55,3"
3.797797441,4474.766113,49,"*aMM0++++++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fNN2*gLL1^ab^ac^ad^ae^bf^ef^dg^gc,49,3"
1.918804526,5156.266113,82,"*aMM0++++++++*bNM2+++*cMN2+++*dLM1+++*eML1+++*fLL2+*gNN2+*hNL1+*iLN1+*jKM1+*kMO2+*lOM1+*mMK2+^ab^ac^ad^ae^df^cg^eh^di^dj^ck^bl^em^ef^bg^bh^ci,82,3"
1.857417703,5156.266113,85,"*aMM0++++++++*bNM2+++*cMN2+++*dLM1+++*eML1+++*fLL2+*gNN2+*hNL1+*iLN1+*jKM1+*kMO2+*lOM1+*mMK2+^ab^ac^ad^ae^df^cg^eh^di^dj^ck^bl^em^ef^bg^bh^ci,85,3"
1.755491376,5156.266113,90,"*aMM0++++++++*bNM2+++*cMN2+++*dLM1+++*eML1+++*fLL2+*gNN2+*hNL1+*iLN1+*jKM1+*kMO2+*lOM1+*mMK2+^ab^ac^ad^ae^df^cg^eh^di^dj^ck^bl^em^ef^bg^bh^ci,90,3"
1.67524147,5156.266113,95,"*aMM0++++++++*bNM2+++*cMN2+++*dLM1+++*eML1+++*fLL2+*gNN2+*hNL1+*iLN1+*jKM1+*kMO2+*lOM1+*mMK2+^ab^ac^ad^ae^df^cg^eh^di^dj^ck^bl^em^ef^bg^bh^ci,95,3"
17.66962242,8678.969727,73,"*aMM0++++++++*bNM2+++*cMN2+++*dLM1+++*eML1+++*fLN0++*gNL0++*hOM1+++*iMO2+++*jMK2+++*kKM1+++^ab^ac^ad^ae^df^fc^eg^gb^bh^ci^ej^dk,73,3"
22.90343666,9105.735352,61,"*aMM0++++++++*bNM2+++*cMN2+++*dLM1+++*eML1+++*fLN0+++*gNL0+++*hOM1+++*iMO2+++*jMK2+++*kKM1+++^ab^ac^ad^ae^df^fc^eg^gb^bh^ci^ej^dk,61,3"
1.50428617,4767.967773,70,"*aMM0++++++++*bNM2+++*cMN2+++*dLM1+++*eML1+++*fLN3*gNL3*hLL1++*iNN2++^ab^ac^ad^ae^cf^bg^dh^ci^bi^fd^eg^cg,70,3"
4.022337437,4474.766113,47,"*aMM0++++++++*bNM2+++*cMN2+++*dLM1+++*eML1+++*fNN2*gLL1^ab^ac^ad^ae^bf^cf^dg^eg,47,3"
4.13321352,4474.766113,46,"*aMM0++++++++*bNM2+++*cMN2+++*dLM1+++*eML1+++*fNN2*gLL1^ab^ac^ad^ae^bf^cf^eg^dg,46,3"
3.236430407,4318.766113,48,"*aMM0++++++++*bNM2+++*cMN2+++*dLM1+++*eML1+++^ab^ac^ad^ae,48,33"
1.50862515,4630.766602,69,"*aMM0++++++++*bNM4+*cMN4+*dLM4++*eML4++*fOM2+++*gMO1+++*hKM2+++*iMK1+++*jPM2*kMP1*lJM2*mMJ1^ab^ac^ad^ae^bf^cg^dh^ei^fj^gk^hl^im,69,3"
3.494623661,4630.766602,54,"*aMM0++++++++*bNM4++*cMN4+*dLM4++*eML4+*fOM2+++*gMO1+++*hKM2+++*iMK1+++*jPM2*kMP1*lJM2*mMJ1^ab^ac^ad^ae^bf^cg^dh^ei^fj^gk^hl^im,54,3"
3.43558383,4630.766602,55,"*aMM0++++++++*bNM4++*cMN4+*dLM4++*eML4++*fOM2+++*gMO1+++*hKM2+++*iMK1+++*jPM2*kMP1*lJM2*mMJ1^ab^ac^ad^ae^bf^cg^dh^ei^fj^gk^hl^im,55,3"
3.129952192,4630.766602,59,"*aMM0++++++++*bNM4++*cMN4+*dLM4++*eML4++*fOM2+++*gMO1+++*hKM2+++*iMK1+++*jPM2*kMP1*lJM2*mMJ1^ab^ac^ad^ae^bf^cg^dh^ei^fj^gk^hl^im,59,3"
2.830646992,4737.516113,65,"*aMM0++++++++*bNM4++*cMN4+*dLM4++*eML4++*fOM2+++*gMO1+++*hKM2+++*iMK1+++*jPM2+*kMP1+*lJM2+*mMJ1+^ab^ac^ad^ae^bf^cg^dh^ei^fj^gk^hl^im,65,3"
3.858916521,4630.766602,49,"*aMM0++++++++*bNM4++*cMN4+*dLM4+++*eML4++*fOM2+++*gMO1+++*hKM2+++*iMK1+++*jPM2*kMP1*lJM2*mMJ1^ab^ac^ad^ae^bf^cg^dh^ei^fj^gk^hl^im,49,3"
3.569540024,4630.766602,53,"*aMM0++++++++*bNM4++*cMN4+*dLM4+++*eML4++*fOM2+++*gMO1+++*hKM2+++*iMK1+++*jPM2*kMP1*lJM2*mMJ1^ab^ac^ad^ae^bf^cg^dh^ei^fj^gk^hl^im,53,3"
3.710654736,4630.766602,51,"*aMM0++++++++*bNM4++*cMN4++*dLM4++*eML4++*fOM2+++*gMO1+++*hKM2+++*iMK1+++*jPM2*kMP1*lJM2*mMJ1^ab^ac^ad^ae^bf^cg^dh^ei^fj^gk^hl^im,51,3"
3.23506403,4737.516113,58,"*aMM0++++++++*bNM4++*cMN4++*dLM4++*eML4++*fOM2+++*gMO1+++*hKM2+++*iMK1+++*jPM2+*kMP1+*lJM2+*mMJ1+^ab^ac^ad^ae^bf^cg^dh^ei^fj^gk^hl^im,58,3"
3.93481636,4630.766602,48,"*aMM0++++++++*bNM4++*cMN4++*dLM4+++*eML4++*fOM2+++*gMO1+++*hKM2+++*iMK1+++*jPM2*kMP1*lJM2*mMJ1^ab^ac^ad^ae^bf^cg^dh^ei^fj^gk^hl^im,48,3"
3.358026981,4630.766602,56,"*aMM0++++++++*bNM4++*cMN4++*dLM4+++*eML4++*fOM2+++*gMO1+++*hKM2+++*iMK1+++*jPM2*kMP1*lJM2*mMJ1^ab^ac^ad^ae^bf^cg^dh^ei^fj^gk^hl^im,56,3"
3.285595655,4630.766602,57,"*aMM0++++++++*bNM4++*cMN4++*dLM4+++*eML4++*fOM2+++*gMO1+++*hKM2+++*iMK1+++*jPM2*kMP1*lJM2*mMJ1^ab^ac^ad^ae^bf^cg^dh^ei^fj^gk^hl^im,57,3"
3.637383699,4630.766602,52,"*aMM0++++++++*bNM4++*cMN4++*dLM4+++*eML4+++*fOM2+++*gMO1+++*hKM2+++*iMK1+++*jPM2*kMP1*lJM2*mMJ1^ab^ac^ad^ae^bf^cg^dh^ei^fj^gk^hl^im,52,3"
3.788428068,4630.766602,50,"*aMM0++++++++*bNM4++*cMN44*dLM4++*eML4++*fOM2+++*gMO1+++*hKM2+++*iMK1+++*jPM2*kMP1*lJM2*mMJ1^ab^ac^ad^ae^bf^cg^dh^ei^fj^gk^hl^im,50,3"
3.175442457,4737.516113,59,"*aMM0++++++++*bNM4+++*cMN4+++*dLM4+++*eML4+++*fOM2+++*gMO1+++*hKM2+++*iMK1+++*jPM2+*kMP1+*lJM2+*mMJ1+^ab^ac^ad^ae^bf^cg^dh^ei^fj^gk^hl^im,59,3"
2.406754255,5200.027344,73,"*aMM0+++++++++*bNM1+++*cMN1+++*dLM2+++*eML2+++*fLL1+++*gNN2+++*hNL3*iLN3^ab^ac^ad^ae^df^bg^eh^di^cf^dh^ei,73,3"
4.786130905,4639.700684,45,"*aMM0+++++++++*bNM1+++*cMN1+++*dLM2+++*eML2+++^ab^ac^ad^ae,45,3"
2.060079575,5556.825684,96,"*aMM0+++++++++*bNM1+++*cMN2+++*dLM1+++*eML2+++*fLL2++*gNN2++*hNL1+*iLN1+*jKM1+*kMO2+*lOM1+*mMK2+^ab^ac^ad^ae^df^cg^eh^di^dj^ck^bl^em^ef^bg^bh^ci,96,3"
