seq	action	start_seq
2350	"Agent=500,3470,2_Pathr10c5$3470;-5.2,1.2,3;-6.1,1.3,2"	0
2350	"Manual_r10c5$3470;-5.2,1.2;-6.1,1.3;r10c5$3470;-0.8,-1.6;-1.4,-1.2;r10c5$3470;-3.8,-3.8;-3.1,-4.4;-3.2,-3.6;"	0
2350	"Manual_r10c5$3470;-5.2,1.2;-6.1,1.3;"	0
2350	"Manual_r10c5$3470;-6.5,0.4;-7.4,1.4;-5.2,1.2;"	0
2350	"Manual_r10c5$3470;-6.5,3.4;"	0
2350	"Manual_r10c5$3470;-6.5,0.4;-7.4,1.4;-6.1,1.3;r10c5$3470;-3.2,-3.6;-3.1,-4.4;-3.8,-3.8;r10c5$3470;r10c5$3470;r10c5$3470;"	0
2350	"Manual_r10c5$3470;-6.5,0.4;-7.4,1.4;-5.2,1.2;r10c5$3470;r10c5$3470;r10c5$3470;r10c5$3470;"	0
2350	"Manual_r10c5$3470;-6.5,0.4;-7.4,1.4;-5.2,1.2;r10c5$3470;-5.8,3.0;-6.0,2.0;r17c5$3630;2.0,3.1;0.7,0.3;"	0
2350	"Manual_r10c5$3470;-5.2,1.2;-6.1,1.3;r10c5$3470;-4.6,1.9;-5.8,3.0;r45c5$6470;-0.2,5.8;r17c5$3630;-0.6,0.2;0.1,0.6;-0.3,-0.4;r10c5$3470;"	0
2351	"Open=200.0,3470.0,2.0"	0
2352	"Open=500.0,3470.0,2.0"	0
2353	"Open=600.0,6802.0,3.0"	0
2354	"Open=500.0,3470.0,2.0"	0
2355	"Open=1000.0,6940.0,4.0"	0
2356	"Open=1000.0,6940.0,4.0"	0
2356	"Manual_r11c51$5619;-6.5,3.4;-6.6,2.4;-7.4,1.4;-6.5,0.4;r9c5$3470;-1.4,-1.2;-0.8,-1.6;-0.3,-0.4;r10c5$3470;-4.6,1.9;-5.8,3.0;r10c5$3470;-6.6,2.4;"	0
2356	"Manual_r10c5$3470;-6.5,0.4;-7.4,1.4;-6.1,1.3;r10c5$3470;-3.8,-3.8;-3.1,-4.4;-3.2,-3.6;"	0
2356	"Manual_r10c5$3470;-0.7,1.2;0.1,0.6;0.6,1.0;"	0
2356	"Manual_r10c5$3470;-5.2,1.2;-5.8,3.0;r10c5$3470;-1.7,-3.4;-1.2,-4.0;r10c5$3470;-3.2,-3.6;-3.8,-3.8;"	0
2356	"Manual_r10c5$3470;-5.2,1.2;-6.1,1.3;r10c5$3470;-3.2,-3.6;-3.1,-4.4;-3.8,-3.8;r10c5$3470;r10c5$3470;r10c5$3470;"	0
2356	"Manual_r10c5$3470;-6.5,0.4;-7.4,1.4;-5.2,1.2;r10c5$3470;-5.8,3.0;-4.6,1.9;r10c5$3470;-6.6,2.4;r10c5$3470;-3.8,-3.8;-3.1,-4.4;-3.2,-3.6;r10c5$3470;-0.3,-0.4;-0.6,0.2;-0.7,1.2;r10c5$3470;0.1,0.6;-0.6,0.2;"	0
2356	"Manual_r10c5$3470;-6.6,2.4;"	0
2356	"Manual_r10c5$3470;-4.6,1.9;-5.8,3.0;r10c5$3470;-3.1,-4.4;-3.2,-3.6;r10c5$3470;-6.5,0.4;-7.4,1.4;-6.1,1.3;r10c5$3470;-3.8,-3.8;-3.1,-4.4;-3.2,-3.6;"	0
2356	"Manual_r10c5$3470;-6.5,0.4;-7.4,1.4;-5.2,1.2;"	0
2356	Submit	0
2356	"Manual_r10c5$3470;-5.2,1.2;-6.1,1.3;"	0
2356	"Manual_r10c5$3470;-6.5,0.4;-7.4,1.4;-6.1,1.3;r10c5$3470;-3.2,-3.6;-3.1,-4.4;-3.8,-3.8;r10c5$3470;-5.2,1.2;-6.1,1.3;r10c5$3470;-4.6,1.9;-5.8,3.0;r10c5$3470;-6.1,1.3;-5.2,1.2;"	0
2357	Start	1
2357	"Agent=3000,14593,10_Pathr10c26$3509;-5.2,1.2,3;-6.5,0.4,1;-6.1,1.3,2;-6.0,2.0,3;-6.6,2.4,4;-5.8,3.0,2;-5.3,2.4,4;-4.6,1.9,3"	0
2357	Submit	0
2358	"Open=3200.0,9211.0,9.0"	0
2359	"Open=2900.0,9211.0,12.0"	0
2359	"Manual_r41c10$6270;-2.4,-3.7;-1.7,-3.4;-1.0,-4.8;-1.0,-5.6;-2.0,-5.1;-1.7,-4.4;-0.8,-1.6;-0.3,-0.4;-0.6,0.2;r17c5$4482;2.0,3.1;"	0
2360	"Open=3100.0,14518.0,13.0"	0
2361	"Open=3900.0,14553.0,16.0"	0
2361	"Agent=3400,13470,16_Pathr20c42$6953;-5.2,1.2,3;-6.0,2.0,3;-6.6,2.4,4;-6.5,3.4,4;-5.3,2.4,4;-4.6,1.9,3;-0.7,1.2,2;0.1,0.6,2;0.7,0.3,2;1.0,-0.5,2;0.4,-0.8,3;-0.8,-1.6,2;-1.4,-1.2,3Pathr20c42$6953;-2.4,-3.7,4;-1.7,-4.4,2;-1.0,-4.8,3;-1.0,-5.6,4;-2.0,-5.1,3;-3.1,-4.4,3"	0
2361	"Agent=5600,13491,19_Pathr16c54$6538;-5.2,1.2,3;-6.0,2.0,3;-6.6,2.4,4;-6.5,3.4,4;-5.3,2.4,4;-4.6,1.9,3;-1.4,-1.2,3;-0.8,-1.6,2Pathr25c32$7236;-2.4,-3.7,4;-1.7,-4.4,2;-1.0,-4.8,3;2.1,-6.4,4;1.1,-6.3,4;-1.0,-5.6,4;-2.0,-5.1,3;-3.1,-4.4,3"	0
2361	"Agent=6400,13906,21_Pathr20c42$6953;-5.2,1.2,3;-6.0,2.0,3;-6.6,2.4,4;-6.5,3.4,4;-5.3,2.4,4;-4.6,1.9,3;-0.7,1.2,2;0.1,0.6,2;0.7,0.3,2;1.0,-0.5,2;0.4,-0.8,3;-0.8,-1.6,2;-1.4,-1.2,3Pathr16c65$6790;-2.4,-3.7,4;-1.7,-4.4,2;-1.0,-4.8,3;-1.0,-5.6,4;-2.0,-5.1,3;-3.1,-4.4,3Pathr10c5$3470"	0
2362	"Open=6500.0,13531.0,25.0"	0
2363	"Open=6500.0,13531.0,25.0"	0
2364	"Open=6300.0,13531.0,25.0"	0
2364	"Agent=6300,14472,25_Pathr19c65$7763;-5.2,1.2,3;-6.1,1.3,2;-6.0,2.0,3;-7.4,1.4,1;-6.5,0.4,1;-3.8,-3.8,1;-3.2,-3.6,1;-2.4,-3.7,4;-1.7,-4.4,2;-1.2,-4.0,1;-1.7,-3.4,2;-0.8,-1.6,2Pathr14c30$5437;-1.4,-1.2,3;-0.3,-0.4,1;0.4,-0.8,3;1.0,-0.5,2;0.7,0.3,2;0.6,1.0,1;0.1,0.6,2;-0.6,0.2,2;-0.7,1.2,2"	0
2364	"Agent=5400,14279,22_Pathr19c50$6918;-5.2,1.2,3;-6.0,2.0,3;-6.1,1.3,2;-6.5,0.4,1;-7.4,1.4,1;-6.6,2.4,4;-6.5,3.4,4;-5.8,3.0,2;-5.3,2.4,4;-4.6,1.9,3"	0
2364	"Agent=3200,7961,11_Pathr16c80$9496;-5.2,1.2,3;-6.0,2.0,3;-6.1,1.3,2;-6.5,0.4,1;-7.4,1.4,1;-6.6,2.4,4;-6.5,3.4,4;-5.8,3.0,2;-5.3,2.4,4;-3.0,5.1,2;-2.1,6.0,2;-0.7,1.2,2;-0.6,0.2,2Pathr17c5$5040;-3.0,5.1,2;-2.8,6.2,1;-2.1,6.0,2Pathr14c34$5034;-0.2,5.8,1;-0.8,6.4,1;-1.0,5.6,2;-0.8,6.4,1;-1.5,6.9,1;-2.2,7.0,1;-2.1,6.0,2;-2.8,6.2,1;-3.0,5.1,2Pathr17c5$3786;-0.7,1.2,2;0.1,0.6,2;-0.3,-0.4,1;-0.8,-1.6,2;-1.7,-3.4,2;-1.2,-4.0,1;-1.7,-4.4,2;-2.4,-3.7,4;-3.1,-4.4,3;-3.8,-3.8,1;-3.2,-3.6,1"	0
2365	Start	1
2366	"Open=3200.0,14518.0,13.0"	0
2366	"Manual_r10c26$3509;-4.6,1.9;-5.3,2.4;-5.8,3.0;-6.5,3.4;-6.6,2.4;-5.8,3.0;-5.3,2.4;"	0
2367	"Manual_r18c60$7361;-5.3,2.4;-5.3,2.4;-6.6,2.4;-6.0,2.0;-6.1,1.3;-6.5,3.4;-6.6,2.4;-6.5,3.4;-5.8,3.0;-2.3,-6.0;-2.8,-3.6;rOOpen=2500.0,13531.0,O8t"	0
2367	7_aaart	0
2367	"Agent=1000,6340,3_Pathr50c5$6344;-2.1,6.0,2;-2.8,6.2,1;-3.0,5.1,2"	0
2368	"Open=2200.0,12437.0,5.1"	0
2368	"Manual_r20c29$5243;-1.4,-1.2;-0.8,-1.6;-0.3,-0.4;0.6,1.0;-0.2,-0.2;-0.8,-1.6;-1.4,-1.2;-0.6,0.2;"	0
2368	Submit	0
2369	"Open=6400.0,13906.0,21.0"	0
2370	Start	1
2370	"Agent=1500,9104,3_Pathr10c5$3470;-3.2,-3.6,1;-3.1,-4.4,3;-3.8,-3.8,1Pathr45c5$6582;-3.0,5.1,2;-1.7,5.3,2;-2.1,6.0,2;-2.8,6.2,1;-3.0,5.1,2;-5.3,2.4,4;-6.1,1.3,2"	0
2370	Submit	0
2370	"Agent=500,3470,2_Pathr10c5$3470;-5.2,1.2,3;-6.1,1.3,2"	0
2370	"Agent=500,3470,2_Pathr10c5$3470;-5.2,1.2,3;-6.1,1.3,2"	0
2370	"Manual_r10c5$3470;-5.2,1.2;-6.1,1.3;r10c5$3470;-2.4,-3.7;-3.2,-3.6;r10c5$3470;0.4,-0.8;-0.8,-1.6;r10c5$3470;-6.5,3.4;r17c5$3630;r10c5$3470;r10c5$3470;"	0
2370	"Manual_r9c5$3470;-5.2,1.2;-6.1,1.3;r10c5$3470;-3.8,-3.8;-3.1,-4.4;r10c5$3470;-6.1,1.3;-5.2,1.2;r10c5$3470;-6.6,2.4;"	0
2370	"Manual_r10c5$3470;-1.7,-3.4;-1.2,-4.0;r10c5$3470;-2.4,-3.7;-3.2,-3.6;"	0
2370	Manual_r10c5$3470;	0
2371	"Open=2000.0,13880.0,9.0"	0
2371	"Agent=1000,9216,3_Pathr50c5$9216;-2.1,6.0,2;-2.8,6.2,1;-3.0,5.1,2"	0
2371	"Agent=1500,11164,6_Pathr7c5$4145;-5.2,1.2,3;-6.1,1.3,2Pathr10c5$3470;-4.6,1.9,3;-5.8,3.0,2Pathr10c5$3470;-6.5,0.4,1;-7.4,1.4,1;-6.0,2.0,3Pathr10c5$3470;-5.3,2.4,4"	0
2371	"Agent=1900,13880,8_Pathr10c5$3470;-5.2,1.2,3;-6.1,1.3,2Pathr10c5$3470;-4.6,1.9,3;-5.8,3.0,2Pathr10c5$3470;-1.4,-1.2,3;-0.8,-1.6,2Pathr10c5$3470;-0.6,0.2,2;0.1,0.6,2;-0.3,-0.4,1"	0
2372	"Open=1500.0,10410.0,6.0"	0
2373	"Open=2000.0,16634.0,7.0"	0
2373	"Agent=3200,1243,14_Pathr22c5$3591;-2.8,6.2,1;-2.1,6.0,2;-1.5,6.9,1;-2.1,6.0,2;-2.8,6.2,1;-3.0,5.1,2"	0
2373	"Agent=4400,14364,17_Pathr25c15$6582;-1.7,-3.4,2;-1.2,-4.0,1;-3.2,-3.6,1;-3.8,-3.8,1"	0
2374	"Open=6400.0,13906.0,21.0"	0
2374	"Agent=4600,13076,14_Pathr19c65$7763;-5.2,1.2,3;-6.0,2.0,3;-6.6,2.4,4;-6.5,3.4,4;-5.3,2.4,4;-4.6,1.9,3;-0.7,1.2,2;0.1,0.6,2;0.7,0.3,2;1.0,-0.5,2;0.4,-0.8,3;-0.8,-1.6,2;-1.4,-1.2,3Pathr16c65$6598;-2.4,-3.7,4;-1.7,-4.4,2;-1.0,-4.8,3;-1.0,-5.6,4;-2.0,-5.1,3;-3.1,-4.4,3"	0
2375	Start	1
2375	"Manual_r22c15$6662;-3.2,-3.6;-3.8,-3.8;-3.1,-4.4;-2.0,-5.1;-1.0,-5.6;-1.0,-4.8;-1.7,-4.4;-1.7,-3.4;-0.8,-1.6;-2.4,-3.7;"	0
2375	"Manual_r29c20$6945;-0.7,1.2;0.6,1.0;0.1,0.6;-0.6,0.2;-0.3,-0.4;0.4,-0.8;1.0,-0.5;0.7,0.3;0.6,1.0;2.0,3.1;-0.2,5.8;-1.0,5.6;"	0
2375	"Manual_r25c10$4783;-0.6,0.2;0.6,1.0;0.4,-0.8;-0.3,-0.4;-1.4,-1.2;r17c15$4783;-0.6,0.2;0.4,-0.8;1.0,-0.5;0.7,0.3;0.6,1.0;0.1,0.6;-0.3,-0.4;-1.4,-1.2;r17c15$4783;-2.4,-3.7;-3.1,-4.4;-2.0,-5.1;-1.7,-4.4;-2.4,-3.7;-1.7,-3.4;"	0
2375	Submit	0
2375	"Manual_r29c27$6340;-3.0,5.1;-2.8,6.2;-2.2,7.0;-1.5,6.9;-0.7,7.2;-0.8,6.4;-0.2,5.8;-2.1,6.0;-1.0,5.6;-1.7,5.3;-0.7,1.2;0.6,1.0;0.1,0.6;-0.6,0.2;r17c32$5102;-2.8,6.2;-0.7,7.2;-1.5,6.9;-1.2,7.0;-1.5,6.9;-0.8,6.4;r10c5$3470;-1.2,-4.6;-2.4,-3.7;"	0
2375	"Agent=1000,14610,6_Pathr22c5$3591;-2.8,6.2,1;-2.1,6.0,2;-1.7,5.3,2Pathr22c5$3591;-1.5,6.9,1;-0.7,7.2,1;-0.8,6.4,1;-1.0,5.6,2Pathr9c5$3679;-5.2,1.2,3;-6.1,1.3,2"	0
2375	"Agent=1000,6553,3_Pathr29c45$64945;-1.1,6.0,2;-2.8,6.2,1;-3.0,5.1,2;-4.6,1.9,3;-5.2,1.2,3;-6.1,1.3,2;-6.5,0.4,1"	0
2375	"Agent=2500,15051,16_Pathr10c26$3509;-5.2,1.2,3;-6.5,0.4,1;-6.1,1.3,2;-6.0,2.0,3;-6.6,2.4,4;-5.8,3.0,2;-5.3,2.4,4;-4.6,1.9,3"	0
2376	"Open=4000.0,12663.0,12.0"	0
2377	"Open=3700.0,12596.0,12.0"	0
2378	"Open=4000.0,12663.0,12.0"	0
2379	"Open=3700.0,12596.0,13.0"	0
2380	"Open=4000.0,12663.0,12.0"	0
2381	"Open=2900.0,8804.0,11.0"	0
2382	"Open=4200.0,14226.0,19.0"	0
2383	"Open=4200.0,14522.0,19.0"	0
2384	Start	1
2385	"Open=200.0,3470.0,2.0"	0
2386	"Open=500.0,3470.0,2.0"	0
2387	"Open=1000.0,9089.0,4.0"	0
2387	"Manual_r10c5$3470;-5.2,1.2;-6.1,1.3;r10c5$3470;-5.2,1.2;-6.1,1.3;r10c5$3470;-3.2,-3.6;-3.1,-4.4;-3.8,-3.8;r17c32$5102;-0.3,-0.4;"	0
2388	"Open=2900.0,9211.0,12.0"	0
2388	"Agent=2900,8804,11_Pathr22c60$8804;-5.2,1.2,3;-6.0,2.0,3;-6.1,1.3,2;-6.5,0.4,1;-7.4,1.4,1;-6.6,2.4,4;-6.5,3.4,4;-5.8,3.0,2;-5.3,2.4,4;-4.6,1.9,3;-0.6,0.2,2;-0.3,-0.4,1;-0.8,-1.6,2;-1.4,-1.2,3Pathr10c5$3470;-1.7,-3.4,2;-1.2,-4.0,1;-1.7,-4.4,2Pathr12c34$4461;-0.6,0.2,1;-0.3,-0.4,1;0.4,-0.8,3;1.0,-0.5,2;0.7,0.3,2"	0
2389	"Open=3000.0,20.0"	0
2390	"Open=3700.0,1170.0,6.0"	0
2391	"Open=2000.0,13196.0,11.0"	0
2392	Start	1
2392	"Agent=2000,9111,16_Pathr18c60$7361;-1.4,-1.2,3;-0.8,-1.6,2;-0.3,-0.4,1;0.4,-0.8,3;1.0,-0.5,2;0.7,0.3,2;2.0,3.1,3;0.6,1.0,1;0.1,0.6,2;-0.6,0.2,2;-0.7,1.2,2"	0
2392	"Agent=5600,11247,25_Pathr24c30$6894;-5.2,1.2,3;-4.6,1.9,3;-5.3,2.4,4;-5.8,3.0,2;-6.5,3.4,4;-6.6,2.4,4;-6.0,2.0,3;-6.1,1.3,2;-7.4,1.4,1;-6.5,0.4,1;-3.8,-3.8,1;-3.2,-3.6,1;-2.4,-3.7,4;-1.7,-4.4,2;-1.2,-4.0,1;-1.7,-3.4,2;-0.8,-1.6,2Pathr35c50$6587;-0.7,1.2,2;0.1,0.6,2;0.6,1.0,1;0.7,0.3,2;1.0,-0.5,2;0.4,-0.8,3;-0.3,-0.4,1;-1.4,-1.2,3;-0.8,-1.6,2;-1.7,-3.4,2;-1.7,-4.4,2;-2.4,-3.7,4;-3.1,-4.4,3;-3.2,-3.6,1Pathr4c80$5437;-1.4,-1.2,3;-0.8,-1.6,2;-0.3,-0.4,1;-0.6,0.2,2"	0
2392	"Agent=1000,17078,3_Pathr15c51$5247;-2.8,6.2,1;-2.2,7.0,1;-1.5,6.9,1;-0.7,7.2,1;-0.8,6.4,1;-0.2,5.8,1;-1.0,5.6,2;-1.7,5.3,2Pathr17c5$5026;-6.5,0.4,1;-3.0,5.1,2;-2.1,6.0,2Pathr19c5$4284;-1.5,6.9,1;-0.7,7.2,1;-0.8,6.4,1"	0
2392	Submit	0
2392	"Agent=2700,22677,17_Pathr15c20$5963;-5.2,1.2,3;-6.0,2.0,3;-6.1,1.3,2;-6.5,0.4,1;-7.4,1.4,1;-6.6,2.4,4;-6.5,3.4,4;-5.8,3.0,2;-3.0,5.1,2;-2.1,6.0,2;-0.7,1.2,2;0.1,0.6,2;0.6,1.0,1;0.7,0.3,2;1.0,-0.5,2;0.4,-0.8,3;2.2,-5.6,1;2.8,-6.0,1;2.1,-6.4,4;1.5,-5.9,1;1.1,-6.3,4;-1.0,-5.6,4;-1.0,-4.8,3;-1.2,-4.0,1"	0
2392	"Agent=7300,13164,29_Pathr22c40$7053;-6.1,1.3,2;-6.5,0.3,1"	0
2392	"9pent=3200,1290.2,13_Pathr18c60$7361;-5.2,1.2,3;-6.0,2.0,3;-5.3,2.4,4;-5.8,3.0,2;-6.5,3.4,4;-6.6,2.4,4;-6.0,2.0,3;-6.1,1.3,2;-7.4,1.4,1;-6.5,0.4,1;-3.8,-3.8,1;-3.2,-3.6,1;-1.7,-4.4,2;-1.2,-4.0,1;-1.7,-3.4,2Pathr25c51$8521;-1.4,-1.2,3;-0.8,-1.6,2;-0.3,-0.4,1;0.6,1.0,1;0.1,0.6,2;-0.6,0.2,2;-0.7,1.2,2"	0
2392	Submit	0
2393	"Open=4700.0,16807.0,18.0"	0
2393	"7pen=5200.0,13371.0,15.0"	0
2394	"Open=5100.0,13531.0,18.0"	0
2395	"Open=6300.0,13531.0,25.0"	0
2395	"Manual_r14c30$5437;-5.2,1.2;-6.1,1.3;-6.0,2.0;-6.6,2.4;-6.5,3.4;-5.8,3.0;-5.3,2.4;-4.6,1.9;-6.0,2.0;"	0
2395	"Agent=3600,18330,13_Pathr29c35$7713;-5.2,1.2,3;-6.0,2.0,3;-6.6,2.4,4;-6.5,3.4,4;-5.3,2.4,4;-4.6,1.9,3;-0.7,1.2,2;0.1,0.6,2;0.7,0.3,2;1.0,-0.5,2;0.4,-0.8,3;-0.8,-1.6,2;-1.4,-1.2,3Pathr10c5$3470;-0.6,0.2,2Pathr16c51$6523;0.6,1.0,1;0.7,0.3,2;1.0,-0.5,2"	0
2395	Submit	0
2395	"Agent=7300,11746,30_Pathr24c30$6894;-5.2,1.2,3;-4.6,1.9,3;-5.3,2.4,4;-5.8,3.0,2;-6.0,2.0,3;-5.2,1.2;-6.1,1.3;-6.5,0.4;-7.4,1.4;-6.6,2.4;-6.5,3.4;-5.8,3.0;-5.3,2.4;-4.6,1.9;-6.0,2.0;"	0
2395	Submi	0
2395	"Manual_r41c10$6270;-3.0,5.1;-2.8,6.2;-2.2,7.0;-2.1,6.0;-1.7,5.3;-1.0,5.6;-0.2,5.8;-0.8,6.4;-0.7,7.2;-1.5,6.9;-2.2,7.0;r19c60$7361;r16c30$4859;-4.6,1.9;r27c35$6430;-6.5,-6.8;"	0
2395	"Manual_r27c50$8973;6.0,5.1;6.8,5.3;;6.1,1.3;-6.5,0.4;-6.5,3.4;-6.6,2.4;-6.1,1.3;-6.0,2.0;-5.2,1.2;"	0
2395	"Manual_r41c10$6270;0.1,0.6;0.6,1.0;-0.7,1.2;r41c10$6270;-2.1,6.0;-2.8,6.2;-3.0,5.1;r20c18$2994;-1.4,-1.2;-0.8,-1.6;-0.3,-0.4;-0.6,0.2;-0.7,1.2;"	0
2395	"Manual_r16c30$4859;-4.6,1.9;-5.3,2.4;-5.8,3.0;-6.5,3.4;-6.6,2.4;-7.4,1.4;-6.5,0.4;-6.1,1.3;-6.0,2.0;-5.2,1.2;r16c30$4859;-3.8,-3.8;-3.8,-3.8;-3.2,-3.6;1.0,-0.5;"	0
2395	"Manual_r27c20$5243;6.8,5.3;7.4,5.7;7.4,4.8;0.6,1.0;0.7,0.3;1.0,-0.5;"	0
2396	"Open=3200.0,13577.0,14.0"	0
2397	"Open=4100.0,13472.0,16.0"	0
2398	"Open=4200.0,14652.0,15.0"	0
2399	"Open=5000.0,11966.0,18.0"	0
2399	"Manual_r6c26$3332;-6.5,0.4;"	0
2399	"Agent=6300,13531,25_Pathr14c30$5437;-5.2,1.2,3;-6.0,2.0,3;-6.1,1.3,2;-6.5,0.4,1;-7.4,1.4,1;-6.6,2.4,4;-6.5,3.4,4;-5.8,3.0,2;-5.3,2.4,4;-4.6,1.9,3"	0
2400	Start	1
2401	"Open=3200.0,13583.0,11.0"	0
2402	"Open=3200.0,13470.0,15.0"	0
2403	"Open=3700.0,12596.0,12.0"	0
2404	"Open=4000.0,12663.0,12.0"	0
2405	"Open=4600.0,14833.0,16.0"	0
2406	Start	1
2407	"Open=6300.0,13531.0,25.0"	0
2407	"Agent=6300,13531,25_Pathr14c30$5437;-5.2,1.2,3;-6.0,2.0,3;-6.1,1.3,2;-6.5,0.4,1;-7.4,1.4,1;-6.6,2.4,4;-6.5,3.4,4;-5.8,3.0,2;-5.3,2.4,4;-4.6,1.9,3;-0.6,0.2,2;-0.3,-0.4,1;-0.8,-1.6,2;-1.4,-1.2,3Pathr19c29c593;12.8,-6.8,1;2.8,-5.6,1;1.5,-5.9,1;-2.1,-4.6,0;-1.7,-3.4,2;-1.2,-4.0,1;-1.7,-4.4,2;-2.4,-3.7,4;-3.1,-4.4,3;-3.8,-3.8,1;-3.2,-3.6,1"	0
2407	"Manual_r20c29$5243;-1.4,-1.2;-0.8,-1.6;-0.3,-0.4;0.4,-0.8;1.0,-0.5;0.7,0.3;2.0,3.1;0.6,1.0;0.1,0.6;-0.7,1.2;-0.6,0.2;-0.3,-0.4;-0.6,0.2;0.1,0.6;0.7,0.3;-0.3,-0.4;r11c20$3942;-1.7,-3.4;-1.2,-4.0;-1.7,-4.4;-2.4,-3.7;-3.1,-4.4;-3.8,-3.8;-3.2,-3.6;"	0
2407	"Manual_r29c30$6583;-6.5,-6.8;-4.5,-6.0;"	0
2407	"Agent=5500,13310,20_Pathr19c5$6945;-2.8,6.2,1;-2.1,6.0,2;-1.7,5.3,2"	0
2408	"Open=2700.0,14219.0,9.0"	0
2409	"Open=4700.0,14036.0,20.0"	0
2410	"Open=4300.0,14289.0,11.0"	0
2411	"Open=4400.0,14422.0,11.0"	0
2412	"Open=4600.0,14736.0,13_Pathr17c62$7353;-5.2,1.2,3;-6.1,1.3,2;-6.0,2.0,3;-7.4,1.4,1;-6.5,0.4,1;-3.8,-3.8,1;-3.2,-3.6,1;-2.4,-3.7,4;-1.7,-4.4,2;-1.2,-4.0,1;-1.7,-3.4,2;-0.8,-1.6,2Pathr14c30$5437;-1.4,-1.2,3;-0.3,-0.4,1;0.4,-0.8,3;1.0,-0.5,2;0.7,0.3,2;0.6,1.0,1;0.1,0.6,2;-0.6,0.2,2;-0.7,1.2,2"	0
2412	"Agent=4900,13906,21_Pathr18c80$8469;-5.2,1.2,3;-6.0,2.0,3;-6.1,1.3,2;-6.5,0.4,1;-7.4,1.4,1;-6.6,2.4,4;-6.5,3.4,4;-7.2,5.5,2;-5.8,3.0,2;-5.3,2.4,4;-4.6,1.9,3Pathr18c60$7361;-1.4,-1.2,3;-0.8,-1.6,2;-0.3,-0.4,1;0.4,-0.8,3;1.0,-0.5,2;0.7,0.3,2;0.6,1.0,1;0.1,0.6,2;-0.6,0.2,2;-0.7,1.2,2;-0.2,5.8,1;-0.8,6.4,1;-1.0,5.6,2;-1.7,5.3,2;-2.1,6.0,2;-3.0,5.1,2"	0
2412	Submit	0
2413	"Open=7200.0,13788.0,20.0"	0
2414	"Open=6300.0,13531.0,25.0"	0
2414	"Agent=6900,13298,22_Pathr18c60$7361;-5.2,1.2,3;-6.0,2.0,3;-6.1,1.3,2;-6.5,0.4,1;-7.4,1.4,1;-6.6,2.4,4;-6.5,3.4,4;-7.2,5.5,2;-5.8,3.0,2;-5.3,2.4,4;-4.6,1.9,3"	0
2414	"Agent=5600,9411,20_Pathr29c35$7713;-5.2,1.2,3;-6.0,2.0,3;-6.6,2.4,4;-6.5,3.4,4;-5.3,2.4,4;-4.6,1.9,3;-0.7,1.2,2;0.1,0.6,2;0.7,0.3,2;1.0,-0.5,2;0.4,-0.8,3;-0.8,-1.6,2;-1.4,-1.2,3Pathr16c65$6790;-0.6,0.2,2;-1.7,-3.4,2;-1.7,-4.4,2;-1.0,-4.8,3;-1.0,-5.6,4;-2.0,-5.1,3;-3.1,-4.4,3;-2.4,-3.7,4"	0
2414	"Agent=3200,12338,11_Pathr25c20$6298;-4.5,-6.0,3;-6.5,0.4,1;-7.4,1.4,1;-6.6,2.4,4;-6.5,3.4,4;-7.2,5.5,2"	0
2414	"Agent=3600,13338,11_Pathr20c42$6953;-5.2,1.2,3;-6.0,2.0,3;-6.6,2.4,4;-6.5,3.4,4;-5.3,2.4,4;-4.6,1.9,3;-0.7,1.2,2;0.1,0.6,2;0.7,0.3,2;1.0,-0.5,2;0.4,-0.8,3;-0.8,-1.6,2;-1.7,-3.4,2;-1.7,-4.4,2;-1.0,-4.8,3;-1.0,-5.6,4;-2.0,-5.1,3;-3.1,-4.4,3;-2.4,-3.7,4"	0
2414	"Agent=6400,14472,21_Pathr25c32$7236;-5.2,1.2,3;-6.0,2.0,3;-6.6,2.4,4;-6.5,3.4,4;-5.3,2.4,4;-4.6,1.9,3;-0.7,1.2,2;0.1,0.6,2;0.7,0.3,2;1.0,-0.5,2;0.4,-0.8,3;-1.4,-1.2,3Pathr20c42$6953;-0.8,-1.6,2;2.1,-6.4,4;1.1,-6.3,4;1.1,-6.3,4;1.5,-1.2,3;-0.3,-0.4,1;0.4,-0.8,3;1.0,-0.5,2;0.7,0.3,2;2.0,3.1,3;0.6,1.0,1;0.1,0.6,2;-0.6,0.2,2;-0.7,1.2,2"	0
2414	"Manual_r14c30$5437;-6.5,0.4;-6.1,1.3;-6.6,2.4;-6.5,3.4;-5.3,2.4;-4.6,1.9;-5.2,1.2;r20c29$5243;-3.2,-3.6;-3.8,-3.8;-3.1,-4.4;-2.0,-5.1;-1.0,-5.6;-1.0,-4.8;-1.2,-4.0;-1.7,-3.4;r31c15$6570;-3.0,5.1;-2.8,6.2;-2.2,7.0;-2.1,6.0;-1.5,6.9;-1.7,5.3;-1.0,5.6;-0.8,6.4;-0.7,7.2;-0.2,5.8;2.0,3.1;"	0
2414	Submit	0
2414	"Manual_r24c30$6582;-1.2,-4.0;-1.0,-4.8;-1.0,-5.6;1.1,-6.3;2.1,-6.4;"	0
2415	Start	1
2416	"Open=3100.0,12596.0,11.0"	0
2417	"Open=3600.0,12596.0,12.0"	0
2418	"Open=3200.0,12593.0,14.0"	0
