seq	config	result	range	capacity	cost	velocity	start	type	start_seq	start_submit
235	"*aMM0+++++++++++++++++*bNM2++++++*cMN1++++++*dLM2++++++*eML1++++++*fNN4++++++*gOM1++++*hMO2++++*iMK2++++*jKM1++++*kLL4++++^ab^ac^ad^ae^bf^cf^bg^ch^ei^dj^dk^ek,30,3"	Success	13.28106	30	10225.84	8.146375	0	Evaluate	0	0
235	"*aMM0+++++++++++++++++++*bNM2++++++*cMN1++++++*dLM2++++++*eML1++++++*fNN4++++++*gOM1++++*hMO2++++*iMK2++++*jKM1++++*kLL4++++^ab^ac^ad^ae^bf^cf^bg^ch^ei^dj^dk^ek,30,3"	Success	15.47832	30	11297.92	6.938248	0	Evaluate	0	0
235	"*aMM0++++++++++++++++++++*bNM2++++++*cMN1++++++*dLM2++++++*eML1++++++*fNN4++++++*gOM1++++*hMO2++++*iMK2++++*jKM1++++*kLL4++++^ab^ac^ad^ae^bf^cf^bg^ch^ei^dj^dk^ek,30,3"	Success	16.0113	30	11872.85	6.421161	0	Evaluate	0	0
235	"*aMM0+++++++++++++++++++++++*bNM2++++++*cMN1++++++*dLM2++++++*eML1++++++*fNN4++++++*gOM1++++*hMO2++++*iMK2++++*jKM1++++*kLL4++++^ab^ac^ad^ae^bf^cf^bg^ch^ei^dj^dk^ek,14,3"	Success	20.60054	14	13760.48	5.283936	0	Evaluate	0	0
235	"*aMM0++++++++++++++++++*bNM2++++++*cMN1++++++*dLM2++++++*eML1++++++*fNN4*gOM1++++*hMO2++++*iMK2++++*jKM1++++*kLL4*lNL3+++*mLN3+++^ab^ac^ad^ae^bf^bg^ch^ei^dj^dk^cf^ek^el^cm,25,3"	Success	16.22034	25	10937.77	7.161207	0	Evaluate	0	0
235	"*aMM0++++++++++++++++++*bNM2++++++*cMN1++++++*dLM2++++++*eML1++++++*fNN4*gOM1++++*hMO2++++*iMK2++++*jKM1++++*kLL4*lNL3+++*mLN3+++^ab^ac^ad^ae^bf^bg^ch^ei^dj^dk^cf^ek^el^cm,25,3"	Submit	16.22034	25	10937.77	7.161207	0	Submit	0	0
236	"*aMM0++++++++++++++++++*bNM2++++++*cMN1++++++*dLM2++++++*eML1++++++*fNN4-*gOM1++++*hMO2++++*iMK2++++*jKM1++++*kLL4^ab^ac^ad^ae^bf^bg^ch^ei^dj^dk^cf^ek,25,3"	Open	14.98657	25	10749.12	7.59849	1	Open	0	0
236	"*aMM0++++++++++++++++++*bNM2++++++*cMN1++++++*dLM2++++++*eML1++++++*fNN4-*gOM1++++*hMO2++++*iMK2++++*jKM1++++*kLL4^ab^ac^ad^ae^bf^bg^ch^ei^dj^dk^cf^ek,25,3"	Submit	14.98657	25	10749.12	7.59849	0	Submit	0	0
236	"*aMM0++++++++++++++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fMO1++*gOM2++*hKM2++*iLN3*jMK1++*kNL3^ab^ac^ad^ae^cf^bg^dh^di^ej^bk^ci^ke,30,3"	Success	13.3491	30	8219.931	7.250379	0	Evaluate	0	0
236	"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fMO1*gOM2*hKM2*iLN0*jMK1*kNL0^ab^ac^ad^ae^cf^bg^dh^di^ej^bk^ci^ke,30,3"	Success	24.61718	30	6582.201	22.81684	0	Evaluate	0	0
237	"*aMM0+++*bNM2++*cMN1++*dLM2++*eML1++*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0+*kLN0+^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk^kc,46,3"	Open	19.27822	46	6736.396	24.95663	1	Open	0	0
237	"*aMM0+++*bNM2++*cMN1++*dLM2++*eML1++*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0+*kLN0+^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk^kc,30,3"	Success	23.87955	30	6736.396	26.35946	0	Evaluate	0	0
238	"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fMO1*gOM2*hKM2*iLN0*jMK1*kNL0^ab^ac^ad^ae^cf^bg^dh^di^ej^bk^ci^ke,30,3"	Open	24.61718	30	6582.201	22.81684	1	Open	0	0
238	"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fMO1*gOM2*hKM2*iLN0*jMK1*kNL0^ab^ac^ad^ae^cf^bg^dh^di^ej^bk^ci^ke,30,3"	Success	24.61718	30	6582.201	22.81684	0	Evaluate	0	0
238	"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fMO1*gOM2*hKM2*iLN0*jMK1*kNL0^ab^ac^ad^ae^cf^bg^dh^di^ej^bk^ci^ke,20,3"	Success	31.24158	20	6582.201	23.80566	0	Evaluate	0	0
238	"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fMO1*gOM2*hKM2*iLN0*jMK1*kNL0^ab^ac^ad^ae^cf^bg^dh^di^ej^bk^ci^ke,30,3"	Success	24.61718	30	6582.201	22.81684	0	Evaluate	0	0
238	"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fMO1+*gOM2+*hKM2+*iLN0+*jMK1+*kNL0+^ab^ac^ad^ae^cf^bg^dh^di^ej^bk^ci^ke,40,3"	Success	22.51016	40	7053.736	22.17336	0	Evaluate	0	0
238	"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fMO1++*gOM2++*hKM2++*iLN3*jMK1++*kNL3^ab^ac^ad^ae^cf^bg^dh^di^ej^bk^ci^ke,5,3"	Success	16.61353	5	4208.402	10.72487	0	Evaluate	0	0
238	"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fMO1++*gOM2++*hKM2++*iLN3*jMK1++*kNL3^ab^ac^ad^ae^cf^bg^dh^di^ej^bk^ci^ke,5,3"	Success	16.61353	5	4208.402	10.72487	0	Evaluate	0	0
238	"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fMO1++*gOM2++*hKM2++*iLN0*jMK1++*kNL0*lLO4*mKN4*nNK4*oOL4*pKO4+++++*qOK4+++++^ab^ac^ad^ae^cf^bg^dh^di^ej^bk^ci^ke^il^lf^hm^mi^jn^nk^ko^og^mp^pl^nq^qo,30,3"	Success	22.47916	30	6848.201	22.96284	0	Evaluate	0	0
239	"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fNN0*gLL0*hNL1*iLN2^ab^ac^ad^ae^bf^dg^eh^di,5,3"	HitBoundary	7.955904	5	6426.201	41.04335	1	Evaluate	1	1
239	"*aMM0+++++*bNM2+++++*cMN1+++++*dLM2+++++*eML1+++++^ab^ac^ad^ae,5,3"	Success	7.727985	5	4145.701	20.83693	0	Evaluate	0	1
239	"*aMM0++++++++++*bNM2+++++*cMN1+++++*dLM2+++++*eML1+++++^ab^ac^ad^ae,5,3"	Success	15.8291	5	5656.188	14.68179	0	Evaluate	0	1
239	"*aMM0++++++++++*bNM2+++++*cMN1+++++*dLM2+++++*eML1+++++^ab^ac^ad^ae,5,3"	Submit	15.8291	5	5656.188	14.68179	0	Submit	0	1
240	"*aMM0+++++*bNM2+++++*cMN1+++++*dLM2+++++*eML1+++++^ab^ac^ad^ae,5,3"	Open	7.727985	5	4145.701	20.83693	1	Open	0	0
240	"*aMM0+++++++++++++++*bNM2+++++*cMN1+++++*dLM2+++++*eML1+++++^ab^ac^ad^ae,5,3"	Success	20.81592	5	7683.169	9.122384	0	Evaluate	0	0
240	"*aMM0++++++++++++++++++++*bNM2++++++*cMN1++++++*dLM2++++++*eML1++++++^ab^ac^ad^ae,5,3"	HitBoundary	5.207526	5	10776.85	9.907787	0	Evaluate	0	0
240	"*aMM0++++++++++++++++++++*bNM2+++++++*cMN1+++++++*dLM2+++++++*eML1+++++++^ab^ac^ad^ae,5,3"	CouldNotStabilize	-0.005643271	5	11356.1	0.000101597	0	Evaluate	0	0
240	"*aMM0+*bNM2+*cMN1+*dLM2+*eML1+^ab^ac^ad^ae,5,3"	Success	5.127945	5	2201.143	21.17552	0	Evaluate	0	0
240	"*aMM0++*bNM2+*cMN1+*dLM2+*eML1+^ab^ac^ad^ae,5,3"	Success	7.012675	5	2398.727	22.80856	0	Evaluate	0	0
240	"*aMM0+++*bNM2+*cMN1+*dLM2+*eML1+^ab^ac^ad^ae,5,3"	Success	8.062679	5	2612.109	22.659	0	Evaluate	0	0
240	"*aMM0+++*bNM2+*cMN1+*dLM2+*eML1+^ab^ac^ad^ae,5,3"	Success	8.062679	5	2612.109	22.659	0	Evaluate	0	0
240	"*aMM0+++*bNM2+*cMN1+*dLM2+*eML1+^ab^ac^ad^ae,5,3"	Success	8.062679	5	2612.109	22.659	0	Evaluate	0	0
240	"*aMM0+++*bNM2+*cMN1+*dLM2+*eML1+^ab^ac^ad^ae,5,3"	Success	8.062679	5	2612.109	22.659	0	Evaluate	0	0
240	"*aMM0+++*bNM2+*cMN1+*dLM2+*eML1+^ab^ac^ad^ae,5,3"	Success	8.062679	5	2612.109	22.659	0	Evaluate	0	0
240	"*aMM0+++*bNM2+*cMN1+*dLM2+*eML1+^ab^ac^ad^ae,5,3"	Success	8.062679	5	2612.109	22.659	0	Evaluate	0	0
240	"*aMM0+++*bNM2+*cMN1+*dLM2+*eML1+^ab^ac^ad^ae,5,3"	Success	8.062679	5	2612.109	22.659	0	Evaluate	0	0
240	"*aMM0+++*bNM2+*cMN1+*dLM2+*eML1+*fLN3-*gNL3-^ab^ac^ad^ae^df^eg,10,3"	Success	10.00362	10	2763.507	10.37979	0	Evaluate	0	0
240	"*aMM0++++++++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN3--*gNL3--^ab^ac^ad^ae^df^eg,15,3"	Success	15.09614	15	5123.61	9.602763	0	Evaluate	0	0
240	"*aMM0++++++++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN3--*gNL3--^ab^ac^ad^ae^df^eg,15,3"	Success	15.09614	15	5123.61	9.602763	0	Evaluate	0	0
240	"*aMM0++++++++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN3-*gNL3-^ab^ac^ad^ae^df^eg,15,3"	Success	15.1399	15	5132.085	9.542546	0	Evaluate	0	0
240	"*aMM0++++++++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN3--*gNL3--^ab^ac^ad^ae^df^eg,15,3"	Success	15.09614	15	5123.61	9.602763	0	Evaluate	0	0
240	"*aMM0++++++++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN3-*gNL3-^ab^ac^ad^ae^df^eg,15,3"	Success	15.1399	15	5132.085	9.542546	0	Evaluate	0	0
240	"*aMM0++++++++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN3--*gNL3--^ab^ac^ad^ae^df^eg,15,3"	Success	15.09614	15	5123.61	9.602763	0	Evaluate	0	0
240	"*aMM0++++++++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN3-*gNL3-^ab^ac^ad^ae^df^eg,15,3"	Success	15.1399	15	5132.085	9.542546	0	Evaluate	0	0
240	"*aMM0++++++++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN3-*gNL3-^ab^ac^ad^ae^df^eg,15,3"	Success	15.1399	15	5132.085	9.542546	0	Evaluate	0	0
240	"*aMM0++*bNM1+*cMN1+*dLM2+*eML1+*fNL3+++++++++++++++++++++*gLN3+++++++++++++++++++++^ab^ac^ad^ae^ef^dg,14,3"	CouldNotStabilize	-0.183254	14	2830.767	0.05004781	0	Evaluate	0	0
240	"*aMM0++*bNM2++*cMN1++*dLM2++*eML1++*fNL3+++++++++++++++++++++*gLN3+++++++++++++++++++++++^ab^ac^ad^ae^ef^dg,14,3"	CouldNotStabilize	-0.0210191	14	3007.866	1.167986	0	Evaluate	0	0
240	"*aMM0*bNM2+*cMN1+*dLM2+*eML1+*fNL3--------*gLN3--------^ab^ac^ad^ae^ef^dg,8,3"	Success	8.380153	8	2117.374	11.1996	0	Evaluate	0	0
241	"*aMM0++++++++*bNM1++*cMN2++*dLM1++*eML2++*fNL3---------*gLN3---------^ab^ac^ad^ae^ef^dg,12,3"	Open	13.09444	12	4188.79	10.52712	1	Open	0	0
241	"*aMM0++++++++*bNM1++*cMN2++*dLM1++*eML2++*fNL3---------*gLN3---------^ab^ac^ad^ae^ef^dg,12,3"	Success	13.09444	12	4188.79	10.52712	0	Evaluate	0	0
241	"*aMM0++++++++*bNM1++*cMN2++*dLM1++*eML2++*fNL3------*gLN3------^ab^ac^ad^ae^ef^dg,12,3"	Success	14.23054	12	4208.7	10.28493	0	Evaluate	0	0
242	"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++^ab^ac^ad^ae,5,3"	Open	9.999299	5	3470.2	20.00051	1	Open	0	0
242	"*aMM0+++++*bNM2+++*cMN2+++*dLM2+++*eML2+++*fNL4*gOL4^ab^ac^ad^ae^bf^fg,5,3"	CouldNotStabilize	-0.1020728	5	3470.2	0.001570646	0	Evaluate	0	0
242	"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fOM1*gNL0*hLN0*iMO2*jKM1*kMK2^ab^ac^ad^ae^bf^eg^gb^dh^hc^ci^dj^ek,20,3"	Success	31.24145	20	6582.201	23.80455	0	Evaluate	0	0
242	"*aMM0+++++++*bNM2+++++*cMN1+++++*dLM2+++++*eML1+++++*fNL4*gLN4*hKN0*iNK0*jLO3*kOL3^ab^ac^ad^ae^ef^dg^gh^fi^gj^fk,5,3"	Success	10.41795	5	7652.979	8.397693	0	Evaluate	0	0
242	"*aMM0++++++++*bNM2+++++*cMN1+++++*dLM2+++++*eML1+++++*fNL4*gLN4*hKN1*iNK2*jLO3*kOL3^ab^ac^ad^ae^ef^dg^gh^fi^gj^fk,5,3"	Success	2.666562	5	5310.468	10.52531	0	Evaluate	0	0
242	"*aMM0++++++++*bNM2+++++*cMN1+++++*dLM2+++++*eML1+++++*fNL4*gLN4*hKN1*iNK2*jLO3*kOL3^ab^ac^ad^ae^ef^dg^gh^fi^gj^fk,5,3"	Success	2.666562	5	5310.468	10.52531	0	Evaluate	0	0
242	"*aMM0++++++++*bNM2+++++*cMN1+++++*dLM2+++++*eML1+++++*fNL4*gLN4*hKN1*iNK2*jLO3*kOL3^ab^ac^ad^ae^ef^dg^gh^fi^gj^fk,5,3"	Success	2.666562	5	5310.468	10.52531	0	Evaluate	0	0
242	"*aMM0++++++++*bNM2+++++*cMN1+++++*dLM2+++++*eML1+++++*fNL4*gLN4*hKN1++++*iNK2++++*jLO3*kOL3^ab^ac^ad^ae^ef^dg^gh^fi^gj^fk,5,3"	Success	1.605078	5	5702.468	8.98048	0	Evaluate	0	0
242	"*aMM0++++++++*bNM2+++++*cMN1+++++*dLM2+++++*eML1+++++*fNL4*gLN4*hKN1++++*iNK2++++*jLO3*kOL3^ab^ac^ad^ae^ef^dg^gh^fi^gj^fk,5,3"	Success	1.605078	5	5702.468	8.98048	0	Evaluate	0	0
242	"*aMM0++++++++*bNM2+++++*cMN1+++++*dLM2+++++*eML1+++++*fNL4*gLN4*hKN1*iNK2*jLO3*kOL3^ab^ac^ad^ae^ef^dg^gh^fi^gj^fk,5,3"	Success	2.666562	5	5310.468	10.52531	0	Evaluate	0	0
242	"*aMM0++++++++*bNM2+++++*cMN1+++++*dLM2+++++*eML1+++++*fNL4*gLN4*hKN1++++*iNK2++++*jLO3*kOL3^ab^ac^ad^ae^ef^dg^gh^fi^gj^fk,5,3"	Success	1.605078	5	5702.468	8.98048	0	Evaluate	0	0
242	"*aMM0++++++++*bNM2+++++*cMN1+++++*dLM2+++++*eML1+++++*fNL4*gLN4*hKN1++++*iNK2++++*jLO3*kOL3^ab^ac^ad^ae^ef^dg^gh^fi^gj^fk,5,3"	Success	1.605078	5	5702.468	8.98048	0	Evaluate	0	0
243	"*aMM0++++*bNM1+++*cMN2+++*dLM1+++*eML2+++*fLN0++++*gNL0++++*hOM1+++*iMO2+++*jMK2+++*kKM1+++*lLO4*mOL4*nOK3++++++++*oKO3++++++++^ab^ac^ad^ae^df^eg^bh^ci^ej^dk^fc^gb^fl^gm^mn^lo,80,3"	Open	5.396774	80	8713.152	7.97307	1	Open	0	0
243	"*aMM0++++*bNM1+++*cMN2+++*dLM1+++*eML2+++*fLN0++++*gNL0++++*hOM1+++*iMO2+++*jMK2+++*kKM1+++^ab^ac^ad^ae^df^eg^bh^ci^ej^dk^fc^gb,80,3"	Success	18.49113	80	8469.944	21.93854	0	Evaluate	0	0
243	"*aMM0++++*bNM1+++*cMN2+++*dLM1+++*eML2+++*fLN0++++*gNL0++++*hOM1+++*iMO2+++*jMK2+++*kKM1+++^ab^ac^ad^ae^df^eg^bh^ci^ej^dk^fc^gb,30,3"	Success	35.01972	30	8469.944	23.02141	0	Evaluate	0	0
243	"*aMM0+++++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0+++*gNL0+++*hOM1+++*iMO2+++*jMK2+++*kKM1+++*lNN1+*mLL2+^ab^ac^ad^ae^df^eg^bh^ci^ej^dk^fc^gb^bl^dm,60,3"	Success	23.1956	60	9013.621	18.19968	0	Evaluate	0	0
243	"*aMM0+++++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0+++*gNL0+++*hOM1+++*iMO2+++*jMK2+++*kKM1+++*lNN1+*mLL2+^ab^ac^ad^ae^df^eg^bh^ci^ej^dk^fc^gb^bl^dm,60,3"	Success	23.1956	60	9013.621	18.19968	0	Evaluate	0	0
243	"*aMM0+++++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0+++*gNL0+++*hOM1+++*iMO2+++*jMK2+++*kKM1+++*lNN1+*mLL2+^ab^ac^ad^ae^df^eg^bh^ci^ej^dk^fc^gb^bl^dm,60,3"	Success	23.1956	60	9013.621	18.19968	0	Evaluate	0	0
243	"*aMM0++++++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0+++*gNL0+++*hOM1+++*iMO2+++*jMK2+++*kKM1+++*lNN1+*mLL2+^ab^ac^ad^ae^df^eg^bh^ci^ej^dk^fc^gb^bl^dm,60,3"	Success	23.56599	60	9315.11	16.79171	0	Evaluate	0	0
243	"*aMM0+++++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0+++*gNL0+++*hOM1+++*iMO2+++*jMK2+++*kKM1+++*lNN1+*mLL2+^ab^ac^ad^ae^df^eg^bh^ci^ej^dk^fc^gb^bl^dm,60,3"	Success	23.1956	60	9013.621	18.19968	0	Evaluate	0	0
243	"*aMM0+++++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0+++*gNL0+++*hOM1+++*iMO2+++*jMK2+++*kKM1+++*lNN1+*mLL2+^ab^ac^ad^ae^df^eg^bh^ci^ej^dk^fc^gb^bl^dm^em,60,3"	Success	23.19541	60	9013.621	18.20046	0	Evaluate	0	0
243	"*aMM0---*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0+*gNL0+^ab^ac^ad^ae^df^eg,33,3"	Success	16.44934	33	5102.927	32.41795	0	Evaluate	0	0
243	"*aMM0---*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0-*gNL0-*hNN4*iLL4^ab^ac^ad^ae^df^eg^ch^di^fc,33,3"	Success	10.40221	33	4402.521	28.87199	0	Evaluate	0	0
243	"*aMM0----*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0-*gNL0-*hNN0*iLL0^ab^ac^ad^ae^df^eg^ch^ei,35,3"	CouldNotStabilize	-0.2450161	35	7074.816	48.62615	0	Evaluate	0	0
243	"*aMM0--*bNM2++++++++*cMN1++++++++*dLM2++++++++*eML1++++++++*fLN0+*gNL0+^ab^ac^ad^ae^df^eg^fc^gb,40,3"	CouldNotStabilize	-0.259656	40	7667.144	0.002754089	0	Evaluate	0	0
243	"*aMM0--*bNM2+++++++*cMN1+++++++*dLM2+++++++*eML1+++++++*fLN0+*gNL0+^ab^ac^ad^ae^df^eg^fc^gb,40,3"	CouldNotStabilize	-0.1865506	40	6972.394	0.002308749	0	Evaluate	0	0
243	"*aMM0--*bNM2++++++++*cMN1++++++++*dLM2++++++++*eML1++++++++*fLN0+*gNL0+^ab^ac^ad^ae^df^eg^fc^gb,40,3"	CouldNotStabilize	-0.259656	40	7667.144	0.002754089	0	Evaluate	0	0
243	"*aMM0--*bNM2+++++++*cMN1+++++++*dLM2+++++++*eML1+++++++*fLN0+*gNL0+^ab^ac^ad^ae^df^eg^fc^gb,40,3"	CouldNotStabilize	-0.1865506	40	6972.394	0.002308749	0	Evaluate	0	0
243	"*aMM0--*bNM2++++++++*cMN1++++++++*dLM2++++++++*eML1++++++++*fLN0+*gNL0+^ab^ac^ad^ae^df^eg^fc^gb,40,3"	CouldNotStabilize	-0.259656	40	7667.144	0.002754089	0	Evaluate	0	0
243	"*aMM0--*bNM2++++++++*cMN1++++++++*dLM2++++++++*eML1++++++++*fLN0+*gNL0+^ab^ac^ad^ae^df^eg^fc^gb,40,3"	CouldNotStabilize	-0.259656	40	7667.144	0.002754089	0	Evaluate	0	0
243	"*aMM0--*bNM2++++++*cMN1++++++*dLM2++++++*eML1++++++*fLN0+*gNL0+^ab^ac^ad^ae^df^eg^fc^gb,40,3"	CouldNotStabilize	-0.09097426	40	6393.143	0.003223618	0	Evaluate	0	0
243	"*aMM0--*bNM2++++++++*cMN1++++++++*dLM2++++++++*eML1++++++++*fLN0+*gNL0+^ab^ac^ad^ae^df^eg^fc^gb,40,3"	CouldNotStabilize	-0.259656	40	7667.144	0.002754089	0	Evaluate	0	0
243	"*aMM0--*bNM2++++++*cMN1++++++*dLM2++++++*eML1++++++*fLN0+*gNL0+^ab^ac^ad^ae^df^eg^fc^gb,40,3"	CouldNotStabilize	-0.09097426	40	6393.143	0.003223618	0	Evaluate	0	0
243	"*aMM0--*bNM2++++++++*cMN1++++++++*dLM2++++++++*eML1++++++++*fLN0+*gNL0+^ab^ac^ad^ae^df^eg^fc^gb,40,3"	CouldNotStabilize	-0.259656	40	7667.144	0.002754089	0	Evaluate	0	0
243	"*aMM0--*bNM2++++++++*cMN1++++++++*dLM2++++++++*eML1++++++++*fLN0+*gNL0+^ab^ac^ad^ae^df^eg^fc^gb,40,3"	CouldNotStabilize	-0.259656	40	7667.144	0.002754089	0	Evaluate	0	0
243	"*aMM0--*bNM2++++++++*cMN1++++++++*dLM2++++++++*eML1++++++++*fLN0+*gNL0+^ab^ac^ad^ae^df^eg^fc^gb,40,3"	CouldNotStabilize	-0.259656	40	7667.144	0.002754089	0	Evaluate	0	0
243	"*aMM0--*bNM2++++++++*cMN1++++++++*dLM2++++++++*eML1++++++++*fLN0+*gNL0+^ab^ac^ad^ae^df^eg^fc^gb,40,3"	CouldNotStabilize	-0.259656	40	7667.144	0.002754089	0	Evaluate	0	0
243	"*aMM0--*bNM2++++++++*cMN1++++++++*dLM2++++++++*eML1++++++++*fLN0+*gNL0+^ab^ac^ad^ae^df^eg^fc^gb,40,3"	CouldNotStabilize	-0.259656	40	7667.144	0.002754089	0	Evaluate	0	0
243	"*aMM0--*bNM2++++++*cMN1++++++*dLM2++++++*eML1++++++*fLN0+*gNL0+^ab^ac^ad^ae^df^eg^fc^gb,40,3"	CouldNotStabilize	-0.09097426	40	6393.143	0.003223618	0	Evaluate	0	0
243	"*aMM0--*bNM2++++++++*cMN1++++++++*dLM2++++++++*eML1++++++++*fLN0+*gNL0+^ab^ac^ad^ae^df^eg^fc^gb,40,3"	CouldNotStabilize	-0.259656	40	7667.144	0.002754089	0	Evaluate	0	0
243	"*aMM0--*bNM2++++++++*cMN1++++++++*dLM2++++++++*eML1++++++++*fLN0+*gNL0+^ab^ac^ad^ae^df^eg^fc^gb,40,3"	CouldNotStabilize	-0.259656	40	7667.144	0.002754089	0	Evaluate	0	0
243	"*aMM0--*bNM2+++++++*cMN1+++++++*dLM2+++++++*eML1+++++++*fLN0+*gNL0+^ab^ac^ad^ae^df^eg^fc^gb,40,3"	CouldNotStabilize	-0.1865506	40	6972.394	0.002308749	0	Evaluate	0	0
243	"*aMM0--*bNM2++++++++*cMN1++++++++*dLM2++++++++*eML1++++++++*fLN0+*gNL0+^ab^ac^ad^ae^df^eg^fc^gb,40,3"	CouldNotStabilize	-0.259656	40	7667.144	0.002754089	0	Evaluate	0	0
244	"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fNN3*gLL3^ab^ac^ad^ae^cf^eg,5,3"	Success	22.14393	5	3630.402	10.01914	1	Evaluate	1	0
244	"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0*gNL0*hNN4*iLL4*jMO1*kLO2*lKM2*mKN1*nOM2*oOL1*pMK1*qNK2^ab^ac^ad^ae^df^eg^ch^ei^cj^jk^dl^lm^bn^go^ep^pq^fc^gb^bh^id^fk^fm^on^gq,34,3"	Success	22.57973	34	6894.201	22.83035	0	Evaluate	0	0
244	"*aMM0++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0+++*gNL0+++*hOM1+++*iMO2+++*jMK2+++*kKM1+++^ab^ac^ad^ae^df^eg^bh^ci^ej^dk^fc^gb,65,3"	Success	18.62727	65	7567.196	25.32973	0	Evaluate	0	0
244	"*aMM0+++++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0+++*gNL0+++*hOM1+++*iMO2+++*jMK2+++*kKM1+++*lNN1*mLL2^ab^ac^ad^ae^df^eg^bh^ci^ej^dk^fc^gb^bl^dm^em^cl,80,3"	Success	18.05756	80	8960.246	17.64991	0	Evaluate	0	0
244	"*aMM0++++++++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0++*gNL0++*hOM1+++*iMO2+++*jMK2+++*kKM1+++*lNN2*mLL1^ab^ac^ad^ae^df^eg^bh^ci^ej^dk^bl^dm^fc^gb^em^cl,80,3"	Success	17.30739	80	9496.891	13.84437	0	Evaluate	0	0
244	"*aMM0++++++++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0++*gNL0++*hOM1+++*iMO2+++*jMK2+++*kKM1+++*lNN0*mLL0^ab^ac^ad^ae^df^eg^bh^ci^ej^dk^bl^dm^fc^gb^em^cl,80,3"	CouldNotStabilize	-0.01220472	80	12140.89	18.98966	0	Evaluate	0	0
244	"*aMM0++++++++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0++*gNL0++*hOM1+++*iMO2+++*jMK2+++*kKM1+++*lNN3+*mLL3+^ab^ac^ad^ae^df^eg^bh^ci^ej^dk^bl^dm^fc^gb,50,3"	HitBoundary	1.898654	50	9510.23	5.685402	0	Evaluate	0	0
245	"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++^ab^ac^ad^ae,5,3"	Success	9.999299	5	3470.2	20.00051	1	Evaluate	1	0
245	"*aMM0-*bNM2+++*cMN1+++*dLM2+++*eML1+++^ab^ac^ad^ae,5,3"	Success	1.132855	5	2232.44	12.08544	0	Evaluate	0	0
245	"*aMM0--*bNM2+++*cMN1+++*dLM2+++*eML1+++*fNL0+*gLN0+^ab^ac^ad^ae^ef^dg^bf^gc,10,3"	Success	33.95599	10	5243.393	34.75728	0	Evaluate	0	0
246	"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN4*gNL4^ab^ac^ad^ae^df^eg^gb^fc,10,3"	Success	7.063328	10	3470.2	18.41247	1	Evaluate	1	0
246	"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN4*gNL4^ab^ac^ad^ae^df^eg^gb^fc,10,3"	Success	7.063328	10	3470.2	18.41247	0	Evaluate	0	0
